id_equipo;vida_util_consumida;tasa_incidencias_tecnicas;tiempo_inactividad_acumulado;costo_mto_reactivo_acumulado;ubicacion_activo;estado_integridad_hardware;tipo_equipo
6890;3303;1;156;354;UDLAPARK;Bueno;Proyector
6891;3498;1;166;4395;COLON;Bueno;Laptop
6892;8262;3;881;39115;GRANADOS;Critico;Proyector
6893;7759;1;349;27254;UDLAPARK;Critico;Proyector
6894;2866;0;0;670;UDLAPARK;Bueno;Servidor
6895;4451;0;0;3089;UDLAPARK;Bueno;Laptop
6896;9531;6;2119;25097;UDLAPARK;Critico;Computadora de Escritorio
6897;5761;3;989;9939;COLON;Regular;Computadora de Escritorio
6898;151;0;0;205;GRANADOS;Excelente;Laptop
6899;1088;0;0;177;GRANADOS;Excelente;Proyector
6900;211;0;0;433;UDLAPARK;Bueno;Laptop
6901;1553;0;0;239;GRANADOS;Excelente;Laptop
6902;2192;0;0;1237;UDLAPARK;Excelente;Laptop
6903;1454;0;0;1783;UDLAPARK;Excelente;Servidor
6904;4193;1;372;7515;GRANADOS;Bueno;Laptop
6905;1568;0;0;946;UDLAPARK;Excelente;Computadora de Escritorio
6906;1043;0;0;296;GRANADOS;Excelente;Servidor
6907;1461;0;0;1005;UDLAPARK;Excelente;Computadora de Escritorio
6908;5786;3;931;12467;COLON;Regular;Servidor
6909;9764;4;1295;25149;COLON;Critico;Laptop
6910;4234;2;504;4134;COLON;Bueno;Computadora de Escritorio
6911;3921;0;0;3167;UDLAPARK;Bueno;Laptop
6912;8497;8;2137;16692;GRANADOS;Critico;Proyector
6913;1673;0;0;974;COLON;Excelente;Impresora
6914;1072;0;0;149;UDLAPARK;Excelente;Proyector
6915;1719;0;0;1491;UDLAPARK;Excelente;Computadora de Escritorio
6916;1905;0;0;1637;COLON;Excelente;Computadora de Escritorio
6917;4452;2;459;5183;GRANADOS;Bueno;Proyector
6918;8666;3;601;2521;UDLAPARK;Critico;Proyector
6919;334;0;0;3066;UDLAPARK;Bueno;Computadora de Escritorio
6920;3864;4;1334;5501;UDLAPARK;Bueno;Proyector
6921;8452;1;39;36105;UDLAPARK;Critico;Proyector
6922;1436;0;0;217;UDLAPARK;Excelente;Laptop
6923;2147;0;0;1254;COLON;Excelente;Computadora de Escritorio
6924;435;0;0;365;UDLAPARK;Bueno;Proyector
6925;4397;1;357;2545;UDLAPARK;Bueno;Computadora de Escritorio
6926;1926;0;0;2452;GRANADOS;Excelente;Laptop
6927;2829;2;483;2101;UDLAPARK;Bueno;Laptop
6928;4699;0;0;2193;UDLAPARK;Bueno;Laptop
6929;6244;3;1155;11119;GRANADOS;Regular;Proyector
6930;3688;1;29;5613;UDLAPARK;Bueno;Laptop
6931;2041;0;0;45;UDLAPARK;Excelente;Computadora de Escritorio
6932;1818;0;0;467;UDLAPARK;Excelente;Computadora de Escritorio
6933;4207;0;0;6731;UDLAPARK;Bueno;Computadora de Escritorio
6934;250;0;0;2477;UDLAPARK;Excelente;Proyector
6935;8983;3;110;25406;UDLAPARK;Critico;Proyector
6936;3941;0;0;5882;GRANADOS;Bueno;Laptop
6937;1361;0;0;789;UDLAPARK;Excelente;Servidor
6938;7574;5;1611;7846;UDLAPARK;Regular;Computadora de Escritorio
6939;3466;0;0;4629;UDLAPARK;Bueno;Computadora de Escritorio
6940;1615;0;0;1896;UDLAPARK;Excelente;Computadora de Escritorio
6941;7701;0;0;7551;UDLAPARK;Regular;Computadora de Escritorio
6942;7975;6;1571;15357;UDLAPARK;Critico;Servidor
6943;5835;6;1575;11776;UDLAPARK;Regular;Impresora
6944;152;0;0;3;COLON;Excelente;Computadora de Escritorio
6945;3899;2;40;5415;UDLAPARK;Bueno;Computadora de Escritorio
6946;500;2;639;14266;UDLAPARK;Regular;Laptop
6947;1291;0;0;2277;UDLAPARK;Excelente;Computadora de Escritorio
6948;75;0;0;2576;UDLAPARK;Excelente;Proyector
6949;910;2;583;28433;UDLAPARK;Critico;Laptop
6950;1019;0;0;85;UDLAPARK;Excelente;Servidor
6951;5566;4;791;13448;COLON;Regular;Laptop
6952;4728;2;583;4881;UDLAPARK;Bueno;Computadora de Escritorio
6953;3908;1;324;3153;UDLAPARK;Bueno;Computadora de Escritorio
6954;1086;0;0;56;UDLAPARK;Excelente;Impresora
6955;6009;7;1065;10482;GRANADOS;Regular;Computadora de Escritorio
6956;4218;2;675;6313;UDLAPARK;Bueno;Proyector
6957;4325;2;438;6251;COLON;Bueno;Computadora de Escritorio
6958;5613;3;1096;10809;GRANADOS;Regular;Computadora de Escritorio
6959;5344;2;465;11276;UDLAPARK;Regular;Computadora de Escritorio
6960;9117;4;1434;27528;GRANADOS;Critico;Computadora de Escritorio
6961;4363;3;477;776;GRANADOS;Bueno;Servidor
6962;3492;0;0;5047;GRANADOS;Bueno;Computadora de Escritorio
6963;8611;5;806;24346;UDLAPARK;Critico;Laptop
6964;550;1;259;7881;UDLAPARK;Bueno;Servidor
6965;2221;0;0;1682;UDLAPARK;Excelente;Impresora
6966;946;0;0;2685;UDLAPARK;Excelente;Laptop
6967;5615;2;621;12941;UDLAPARK;Regular;Computadora de Escritorio
6968;3669;3;1152;4942;GRANADOS;Bueno;Computadora de Escritorio
6969;728;5;1343;765;UDLAPARK;Regular;Laptop
6970;4149;2;636;5361;UDLAPARK;Bueno;Impresora
6971;1733;0;0;418;UDLAPARK;Excelente;Computadora de Escritorio
6972;2871;1;358;5726;UDLAPARK;Bueno;Laptop
6973;811;0;0;2722;UDLAPARK;Excelente;Computadora de Escritorio
6974;550;1;224;3156;GRANADOS;Bueno;Computadora de Escritorio
6975;3801;3;89;7489;UDLAPARK;Bueno;Proyector
6976;2647;1;317;6304;COLON;Bueno;Computadora de Escritorio
6977;7462;0;0;10516;UDLAPARK;Regular;Laptop
6978;6524;2;433;14749;UDLAPARK;Regular;Proyector
6979;5864;1;184;12067;GRANADOS;Regular;Computadora de Escritorio
6980;1568;0;0;754;UDLAPARK;Excelente;Proyector
6981;1094;0;0;145;COLON;Excelente;Computadora de Escritorio
6982;4108;0;0;4091;UDLAPARK;Bueno;Laptop
6983;897;2;555;26301;GRANADOS;Critico;Proyector
6984;660;5;1016;7283;UDLAPARK;Regular;Servidor
6985;5896;4;792;14863;UDLAPARK;Regular;Computadora de Escritorio
6986;1366;0;0;2905;GRANADOS;Excelente;Laptop
6987;4547;0;0;5847;UDLAPARK;Bueno;Computadora de Escritorio
6988;4225;2;713;7564;UDLAPARK;Bueno;Computadora de Escritorio
6989;1518;0;0;171;UDLAPARK;Excelente;Computadora de Escritorio
6990;1125;0;0;1574;UDLAPARK;Excelente;Computadora de Escritorio
6991;8696;1;316;37837;UDLAPARK;Critico;Proyector
6992;1743;0;0;1878;UDLAPARK;Excelente;Computadora de Escritorio
6993;729;0;0;2038;COLON;Excelente;Laptop
6994;1168;0;0;3;UDLAPARK;Excelente;Servidor
6995;8765;6;1396;28692;UDLAPARK;Critico;Computadora de Escritorio
6996;4125;1;286;3086;UDLAPARK;Bueno;Laptop
6997;7928;5;190;8981;UDLAPARK;Regular;Computadora de Escritorio
6998;9176;6;236;28666;UDLAPARK;Critico;Laptop
6999;2107;0;0;2312;UDLAPARK;Excelente;Laptop
7000;5066;1;227;2578;UDLAPARK;Bueno;Computadora de Escritorio
7001;2238;0;0;2199;UDLAPARK;Excelente;Laptop
7002;2061;0;0;2935;UDLAPARK;Excelente;Proyector
7003;7358;3;1172;12834;UDLAPARK;Regular;Laptop
7004;800;3;611;14962;GRANADOS;Regular;Proyector
7005;5266;4;992;685;GRANADOS;Bueno;Laptop
7006;4348;1;323;5886;GRANADOS;Bueno;Computadora de Escritorio
7007;4962;1;337;7767;UDLAPARK;Bueno;Computadora de Escritorio
7008;942;0;0;944;UDLAPARK;Excelente;Proyector
7009;651;0;0;1489;UDLAPARK;Excelente;Proyector
7010;50;0;0;1861;GRANADOS;Excelente;Computadora de Escritorio
7011;1915;0;0;177;UDLAPARK;Excelente;Computadora de Escritorio
7012;6754;3;1043;12745;UDLAPARK;Regular;Computadora de Escritorio
7013;1964;0;0;2441;UDLAPARK;Excelente;Proyector
7014;1195;0;0;2146;UDLAPARK;Excelente;Computadora de Escritorio
7015;550;0;0;6525;UDLAPARK;Bueno;Proyector
7016;8631;7;2064;30773;GRANADOS;Critico;Proyector
7017;1258;0;0;866;UDLAPARK;Excelente;Computadora de Escritorio
7018;250;0;0;141;UDLAPARK;Excelente;Laptop
7019;3406;1;179;3479;UDLAPARK;Bueno;Laptop
7020;6009;3;524;7098;UDLAPARK;Regular;Laptop
7021;2906;0;0;6787;UDLAPARK;Bueno;Computadora de Escritorio
7022;6363;2;442;9102;UDLAPARK;Regular;Laptop
7023;8652;6;2277;1621;UDLAPARK;Critico;Computadora de Escritorio
7024;7339;3;847;12255;GRANADOS;Regular;Proyector
7025;2319;3;509;244;UDLAPARK;Bueno;Computadora de Escritorio
7026;3297;1;307;706;UDLAPARK;Bueno;Computadora de Escritorio
7027;1388;0;0;2506;COLON;Excelente;Computadora de Escritorio
7028;9137;8;1994;25007;COLON;Critico;Proyector
7029;4263;2;448;4506;GRANADOS;Bueno;Laptop
7030;1506;0;0;2483;GRANADOS;Excelente;Computadora de Escritorio
7031;7432;1;193;7022;UDLAPARK;Regular;Computadora de Escritorio
7032;1187;0;0;1712;GRANADOS;Excelente;Laptop
7033;4657;2;693;3197;UDLAPARK;Bueno;Computadora de Escritorio
7034;550;2;412;4543;UDLAPARK;Bueno;Laptop
7035;3294;0;0;6878;UDLAPARK;Bueno;Computadora de Escritorio
7036;5801;4;1492;13664;GRANADOS;Regular;Computadora de Escritorio
7037;1251;0;0;787;UDLAPARK;Excelente;Laptop
7038;3583;2;789;6513;UDLAPARK;Bueno;Servidor
7039;3285;0;0;6252;UDLAPARK;Bueno;Laptop
7040;7128;2;479;10471;UDLAPARK;Regular;Proyector
7041;6072;1;238;8707;UDLAPARK;Regular;Laptop
7042;3733;1;269;7735;UDLAPARK;Bueno;Proyector
7043;4235;1;161;2624;UDLAPARK;Bueno;Laptop
7044;1657;0;0;895;UDLAPARK;Excelente;Laptop
7045;8218;5;1787;35917;UDLAPARK;Critico;Impresora
7046;502;1;36;3582;UDLAPARK;Bueno;Computadora de Escritorio
7047;6567;2;696;11842;UDLAPARK;Regular;Computadora de Escritorio
7048;1589;0;0;939;UDLAPARK;Excelente;Computadora de Escritorio
7049;1796;0;0;1364;UDLAPARK;Excelente;Laptop
7050;429;2;597;6938;UDLAPARK;Bueno;Laptop
7051;1000;2;605;24478;UDLAPARK;Critico;Computadora de Escritorio
7052;299;0;0;7823;UDLAPARK;Bueno;Proyector
7053;9345;6;229;18813;UDLAPARK;Critico;Laptop
7054;3692;1;199;2059;COLON;Bueno;Laptop
7055;3758;1;367;5582;UDLAPARK;Bueno;Computadora de Escritorio
7056;1802;0;0;1698;UDLAPARK;Excelente;Servidor
7057;7452;6;1598;8195;UDLAPARK;Regular;Computadora de Escritorio
7058;1498;0;0;425;GRANADOS;Excelente;Impresora
7059;9575;4;1122;39404;UDLAPARK;Critico;Computadora de Escritorio
7060;9207;5;1757;34847;UDLAPARK;Critico;Computadora de Escritorio
7061;8596;6;1373;34649;UDLAPARK;Critico;Proyector
7062;2687;1;218;3936;GRANADOS;Bueno;Laptop
7063;7806;3;741;13257;UDLAPARK;Regular;Computadora de Escritorio
7064;7529;2;725;12843;UDLAPARK;Regular;Computadora de Escritorio
7065;1589;0;0;2679;UDLAPARK;Excelente;Impresora
7066;550;1;356;2901;GRANADOS;Bueno;Servidor
7067;189;0;0;15;UDLAPARK;Excelente;Computadora de Escritorio
7068;3252;0;0;4885;UDLAPARK;Bueno;Proyector
7069;1311;0;0;1067;UDLAPARK;Excelente;Computadora de Escritorio
7070;1293;0;0;2049;UDLAPARK;Excelente;Proyector
7071;3412;1;15;6879;COLON;Bueno;Computadora de Escritorio
7072;3926;1;357;6073;UDLAPARK;Bueno;Computadora de Escritorio
7073;4349;1;248;3061;UDLAPARK;Bueno;Laptop
7074;1219;0;0;1842;UDLAPARK;Excelente;Computadora de Escritorio
7075;4574;0;0;7163;GRANADOS;Bueno;Proyector
7076;1169;0;0;212;UDLAPARK;Excelente;Servidor
7077;3721;0;0;4992;UDLAPARK;Bueno;Laptop
7078;4108;1;182;3083;UDLAPARK;Bueno;Computadora de Escritorio
7079;231;1;21;5093;UDLAPARK;Bueno;Computadora de Escritorio
7080;6031;2;492;10031;UDLAPARK;Regular;Laptop
7081;1527;0;0;2806;UDLAPARK;Excelente;Laptop
7082;6969;1;291;8276;COLON;Regular;Servidor
7083;4636;0;0;5886;UDLAPARK;Bueno;Proyector
7084;3896;2;788;4649;UDLAPARK;Bueno;Proyector
7085;5042;1;315;274;UDLAPARK;Bueno;Laptop
7086;718;0;0;1951;UDLAPARK;Excelente;Computadora de Escritorio
7087;687;2;604;7098;GRANADOS;Regular;Servidor
7088;3841;1;151;600;UDLAPARK;Bueno;Computadora de Escritorio
7089;2324;0;0;2146;GRANADOS;Excelente;Laptop
7090;1838;0;0;2056;GRANADOS;Excelente;Proyector
7091;89;0;0;2974;UDLAPARK;Excelente;Computadora de Escritorio
7092;903;3;658;39097;UDLAPARK;Critico;Computadora de Escritorio
7093;710;0;0;1012;COLON;Regular;Laptop
7094;2295;0;0;257;UDLAPARK;Excelente;Computadora de Escritorio
7095;415;3;468;6777;GRANADOS;Bueno;Computadora de Escritorio
7096;2352;1;37;5272;UDLAPARK;Bueno;Proyector
7097;7119;3;711;10751;UDLAPARK;Regular;Servidor
7098;1442;0;0;2322;UDLAPARK;Excelente;Computadora de Escritorio
7099;855;0;0;379;UDLAPARK;Excelente;Proyector
7100;8873;5;1395;28141;UDLAPARK;Critico;Computadora de Escritorio
7101;1343;0;0;2699;GRANADOS;Excelente;Laptop
7102;1571;0;0;1654;UDLAPARK;Excelente;Impresora
7103;7908;5;108;23619;UDLAPARK;Critico;Computadora de Escritorio
7104;3179;1;164;2867;UDLAPARK;Bueno;Impresora
7105;1139;0;0;654;GRANADOS;Excelente;Servidor
7106;891;0;0;1975;GRANADOS;Excelente;Laptop
7107;862;0;0;2416;UDLAPARK;Excelente;Laptop
7108;1724;0;0;2798;GRANADOS;Excelente;Servidor
7109;8488;6;1604;18357;GRANADOS;Critico;Laptop
7110;2372;0;0;5321;UDLAPARK;Bueno;Computadora de Escritorio
7111;500;4;629;12108;UDLAPARK;Regular;Laptop
7112;9155;5;869;35953;UDLAPARK;Critico;Computadora de Escritorio
7113;3951;1;304;7967;UDLAPARK;Bueno;Servidor
7114;1853;0;0;192;UDLAPARK;Excelente;Computadora de Escritorio
7115;550;2;729;4811;GRANADOS;Bueno;Proyector
7116;8383;1;363;22828;UDLAPARK;Critico;Laptop
7117;7283;2;728;11284;UDLAPARK;Regular;Proyector
7118;2361;0;0;13;UDLAPARK;Excelente;Laptop
7119;6494;1;214;1427;UDLAPARK;Regular;Servidor
7120;4836;2;605;2188;UDLAPARK;Bueno;Computadora de Escritorio
7121;878;4;1568;15853;UDLAPARK;Critico;Computadora de Escritorio
7122;2063;0;0;175;GRANADOS;Excelente;Laptop
7123;3964;0;0;2597;GRANADOS;Bueno;Laptop
7124;779;1;365;38564;UDLAPARK;Critico;Computadora de Escritorio
7125;4768;2;302;2118;UDLAPARK;Bueno;Laptop
7126;3298;3;1004;6963;UDLAPARK;Bueno;Laptop
7127;2388;0;0;1792;UDLAPARK;Excelente;Computadora de Escritorio
7128;876;0;0;213;UDLAPARK;Excelente;Laptop
7129;50;0;0;200;UDLAPARK;Excelente;Laptop
7130;7897;4;1291;39646;UDLAPARK;Critico;Computadora de Escritorio
7131;1584;0;0;36;GRANADOS;Excelente;Impresora
7132;4541;1;233;7388;UDLAPARK;Bueno;Computadora de Escritorio
7133;6226;3;64;12865;UDLAPARK;Regular;Laptop
7134;1674;0;0;254;UDLAPARK;Excelente;Computadora de Escritorio
7135;4375;1;248;3711;UDLAPARK;Bueno;Computadora de Escritorio
7136;5693;8;1516;1326;UDLAPARK;Regular;Computadora de Escritorio
7137;9827;9;150;23279;UDLAPARK;Critico;Computadora de Escritorio
7138;3492;0;0;783;GRANADOS;Bueno;Laptop
7139;7703;2;38;7788;UDLAPARK;Regular;Proyector
7140;1012;0;0;367;UDLAPARK;Excelente;Proyector
7141;8774;2;492;28887;UDLAPARK;Critico;Servidor
7142;2491;0;0;2415;UDLAPARK;Excelente;Computadora de Escritorio
7143;697;4;1423;12199;GRANADOS;Regular;Servidor
7144;1463;0;0;43;GRANADOS;Excelente;Computadora de Escritorio
7145;9141;12;3467;31797;UDLAPARK;Critico;Computadora de Escritorio
7146;6213;2;361;10331;UDLAPARK;Regular;Laptop
7147;6516;5;1794;8504;UDLAPARK;Regular;Servidor
7148;2035;0;0;545;UDLAPARK;Excelente;Computadora de Escritorio
7149;2603;1;399;4156;UDLAPARK;Bueno;Laptop
7150;5237;0;0;7768;GRANADOS;Bueno;Computadora de Escritorio
7151;6219;1;371;10052;UDLAPARK;Regular;Laptop
7152;716;0;0;457;UDLAPARK;Excelente;Laptop
7153;8741;9;3201;25693;UDLAPARK;Critico;Proyector
7154;8525;2;688;33404;UDLAPARK;Critico;Servidor
7155;1407;0;0;1771;UDLAPARK;Excelente;Servidor
7156;6511;4;967;12626;COLON;Regular;Computadora de Escritorio
7157;461;2;681;701;UDLAPARK;Bueno;Proyector
7158;3862;1;28;3798;UDLAPARK;Bueno;Laptop
7159;963;0;0;1951;UDLAPARK;Excelente;Laptop
7160;3208;1;20;6484;UDLAPARK;Bueno;Proyector
7161;5414;2;493;1332;UDLAPARK;Regular;Computadora de Escritorio
7162;4251;0;0;4496;UDLAPARK;Bueno;Laptop
7163;385;1;324;4226;UDLAPARK;Bueno;Computadora de Escritorio
7164;5399;3;1174;9251;COLON;Regular;Proyector
7165;6043;1;287;9859;UDLAPARK;Regular;Computadora de Escritorio
7166;1892;0;0;1508;GRANADOS;Excelente;Proyector
7167;9261;2;539;31706;GRANADOS;Critico;Computadora de Escritorio
7168;4861;1;307;7327;UDLAPARK;Bueno;Proyector
7169;1907;0;0;2399;COLON;Excelente;Proyector
7170;1479;0;0;328;UDLAPARK;Excelente;Laptop
7171;3951;1;362;3648;UDLAPARK;Bueno;Computadora de Escritorio
7172;883;6;1527;31553;UDLAPARK;Critico;Computadora de Escritorio
7173;4036;1;183;6792;UDLAPARK;Bueno;Laptop
7174;5458;2;414;13136;UDLAPARK;Regular;Computadora de Escritorio
7175;1787;0;0;136;UDLAPARK;Excelente;Proyector
7176;4108;0;0;2675;UDLAPARK;Bueno;Servidor
7177;8641;6;1073;29193;UDLAPARK;Critico;Proyector
7178;6175;6;1399;7745;UDLAPARK;Regular;Computadora de Escritorio
7179;1529;0;0;2232;UDLAPARK;Excelente;Proyector
7180;2974;0;0;4726;UDLAPARK;Bueno;Proyector
7181;2352;0;0;2887;COLON;Excelente;Laptop
7182;453;2;633;4631;UDLAPARK;Bueno;Computadora de Escritorio
7183;6159;3;864;8249;UDLAPARK;Regular;Computadora de Escritorio
7184;5106;5;857;11658;GRANADOS;Regular;Computadora de Escritorio
7185;678;0;0;478;UDLAPARK;Excelente;Laptop
7186;917;4;1493;31443;UDLAPARK;Critico;Laptop
7187;3953;0;0;3377;UDLAPARK;Bueno;Proyector
7188;4033;0;0;538;COLON;Bueno;Proyector
7189;4012;1;183;7207;UDLAPARK;Bueno;Laptop
7190;4788;1;316;4398;UDLAPARK;Bueno;Computadora de Escritorio
7191;3869;2;709;738;UDLAPARK;Bueno;Laptop
7192;4156;1;214;2504;COLON;Bueno;Impresora
7193;2583;0;0;5684;UDLAPARK;Bueno;Laptop
7194;1135;0;0;2324;GRANADOS;Excelente;Computadora de Escritorio
7195;6064;2;551;13565;UDLAPARK;Regular;Computadora de Escritorio
7196;4606;0;0;3296;UDLAPARK;Bueno;Proyector
7197;1341;0;0;348;UDLAPARK;Excelente;Computadora de Escritorio
7198;6215;5;1278;1304;UDLAPARK;Regular;Laptop
7199;8237;9;1942;2296;UDLAPARK;Critico;Laptop
7200;8264;9;3138;2814;COLON;Critico;Servidor
7201;4116;0;0;3686;UDLAPARK;Bueno;Proyector
7202;936;0;0;140;UDLAPARK;Excelente;Laptop
7203;4078;0;0;2229;UDLAPARK;Bueno;Computadora de Escritorio
7204;158;0;0;2184;UDLAPARK;Excelente;Computadora de Escritorio
7205;7879;11;2869;24926;GRANADOS;Critico;Computadora de Escritorio
7206;721;0;0;1302;GRANADOS;Excelente;Computadora de Escritorio
7207;1989;0;0;2256;GRANADOS;Excelente;Proyector
7208;550;2;61;2267;UDLAPARK;Bueno;Proyector
7209;4869;0;0;3154;COLON;Bueno;Laptop
7210;6284;5;1388;11227;UDLAPARK;Regular;Computadora de Escritorio
7211;388;1;31;442;UDLAPARK;Bueno;Computadora de Escritorio
7212;1201;0;0;2493;UDLAPARK;Excelente;Laptop
7213;1277;0;0;333;UDLAPARK;Excelente;Proyector
7214;3348;3;63;3081;GRANADOS;Bueno;Computadora de Escritorio
7215;1231;0;0;2582;GRANADOS;Excelente;Laptop
7216;3904;1;371;5207;UDLAPARK;Bueno;Laptop
7217;5136;0;0;7865;UDLAPARK;Bueno;Computadora de Escritorio
7218;6718;4;79;14045;UDLAPARK;Regular;Computadora de Escritorio
7219;825;3;111;22516;UDLAPARK;Critico;Proyector
7220;7891;8;182;28704;UDLAPARK;Critico;Proyector
7221;8915;3;96;16813;GRANADOS;Critico;Laptop
7222;1777;0;0;1988;UDLAPARK;Excelente;Computadora de Escritorio
7223;1338;0;0;759;UDLAPARK;Excelente;Proyector
7224;1254;0;0;2117;UDLAPARK;Excelente;Proyector
7225;8758;9;1496;3952;UDLAPARK;Critico;Proyector
7226;9107;6;1277;39492;UDLAPARK;Critico;Computadora de Escritorio
7227;9273;9;1706;1862;UDLAPARK;Critico;Proyector
7228;1986;0;0;2988;UDLAPARK;Excelente;Computadora de Escritorio
7229;9593;2;331;39019;UDLAPARK;Critico;Impresora
7230;3928;2;692;6367;COLON;Bueno;Proyector
7231;1286;0;0;774;GRANADOS;Excelente;Proyector
7232;2884;0;0;588;UDLAPARK;Bueno;Proyector
7233;1814;0;0;42;UDLAPARK;Excelente;Servidor
7234;4838;0;0;542;UDLAPARK;Bueno;Laptop
7235;1612;0;0;1942;UDLAPARK;Excelente;Computadora de Escritorio
7236;3987;1;198;3357;GRANADOS;Bueno;Servidor
7237;550;0;0;3861;UDLAPARK;Bueno;Servidor
7238;9133;4;697;3285;UDLAPARK;Critico;Computadora de Escritorio
7239;575;1;392;10889;UDLAPARK;Regular;Computadora de Escritorio
7240;2842;1;239;2837;GRANADOS;Bueno;Impresora
7241;6687;0;0;14195;GRANADOS;Regular;Proyector
7242;8882;5;768;27733;UDLAPARK;Critico;Proyector
7243;1182;0;0;387;UDLAPARK;Excelente;Computadora de Escritorio
7244;3775;1;36;5342;UDLAPARK;Bueno;Computadora de Escritorio
7245;1661;0;0;1512;UDLAPARK;Excelente;Laptop
7246;1984;0;0;264;UDLAPARK;Excelente;Computadora de Escritorio
7247;6344;1;319;8474;UDLAPARK;Regular;Computadora de Escritorio
7248;8741;5;1227;32476;UDLAPARK;Critico;Computadora de Escritorio
7249;2391;0;0;2727;UDLAPARK;Excelente;Computadora de Escritorio
7250;583;7;1098;1026;UDLAPARK;Regular;Computadora de Escritorio
7251;8054;4;1262;34563;UDLAPARK;Critico;Servidor
7252;9581;6;1152;33358;UDLAPARK;Critico;Computadora de Escritorio
7253;807;0;0;1773;UDLAPARK;Excelente;Laptop
7254;750;6;1082;16992;UDLAPARK;Critico;Computadora de Escritorio
7255;171;0;0;2978;UDLAPARK;Excelente;Proyector
7256;4643;2;544;3298;UDLAPARK;Bueno;Proyector
7257;1456;0;0;875;UDLAPARK;Excelente;Proyector
7258;1324;0;0;1261;UDLAPARK;Excelente;Servidor
7259;6133;5;1734;7978;UDLAPARK;Regular;Computadora de Escritorio
7260;443;0;0;3275;UDLAPARK;Bueno;Proyector
7261;1231;0;0;2751;UDLAPARK;Excelente;Laptop
7262;1702;0;0;647;UDLAPARK;Excelente;Laptop
7263;5867;4;1146;9971;UDLAPARK;Regular;Impresora
7264;1364;0;0;1903;UDLAPARK;Excelente;Computadora de Escritorio
7265;584;3;74;13481;UDLAPARK;Regular;Servidor
7266;959;0;0;116;UDLAPARK;Excelente;Laptop
7267;1724;0;0;2632;GRANADOS;Excelente;Computadora de Escritorio
7268;3485;1;224;2848;COLON;Bueno;Proyector
7269;3871;0;0;3549;UDLAPARK;Bueno;Laptop
7270;4017;0;0;6924;UDLAPARK;Bueno;Computadora de Escritorio
7271;1207;0;0;1656;UDLAPARK;Excelente;Laptop
7272;8817;4;885;38698;UDLAPARK;Critico;Computadora de Escritorio
7273;2402;1;317;3408;GRANADOS;Bueno;Laptop
7274;1091;0;0;754;GRANADOS;Excelente;Proyector
7275;3925;2;788;4054;GRANADOS;Bueno;Computadora de Escritorio
7276;8287;8;3186;18861;UDLAPARK;Critico;Computadora de Escritorio
7277;1117;0;0;104;COLON;Excelente;Servidor
7278;1049;0;0;818;UDLAPARK;Excelente;Computadora de Escritorio
7279;709;2;797;1237;UDLAPARK;Regular;Computadora de Escritorio
7280;4911;2;599;2307;UDLAPARK;Bueno;Proyector
7281;4919;1;362;5152;UDLAPARK;Bueno;Computadora de Escritorio
7282;1007;0;0;478;UDLAPARK;Excelente;Computadora de Escritorio
7283;1831;0;0;246;COLON;Excelente;Laptop
7284;2968;2;711;5235;UDLAPARK;Bueno;Computadora de Escritorio
7285;1241;0;0;2478;UDLAPARK;Excelente;Computadora de Escritorio
7286;4068;1;365;4128;UDLAPARK;Bueno;Laptop
7287;3475;2;301;5102;GRANADOS;Bueno;Impresora
7288;1171;0;0;1317;UDLAPARK;Excelente;Laptop
7289;9488;7;2208;22649;UDLAPARK;Critico;Proyector
7290;5889;2;748;11365;GRANADOS;Regular;Proyector
7291;6759;3;119;12141;GRANADOS;Regular;Servidor
7292;2467;0;0;1839;UDLAPARK;Excelente;Laptop
7293;1398;0;0;2196;GRANADOS;Excelente;Proyector
7294;4937;0;0;4011;GRANADOS;Bueno;Servidor
7295;1021;0;0;1354;GRANADOS;Excelente;Laptop
7296;8901;7;2458;34654;GRANADOS;Critico;Impresora
7297;142;0;0;2667;UDLAPARK;Excelente;Servidor
7298;4436;1;312;5453;UDLAPARK;Bueno;Proyector
7299;4859;2;693;4327;GRANADOS;Bueno;Servidor
7300;4091;1;263;6982;UDLAPARK;Bueno;Computadora de Escritorio
7301;1394;0;0;1467;COLON;Excelente;Laptop
7302;2861;2;354;6174;GRANADOS;Bueno;Computadora de Escritorio
7303;1444;0;0;2308;UDLAPARK;Excelente;Servidor
7304;884;2;649;27837;UDLAPARK;Critico;Computadora de Escritorio
7305;1643;0;0;704;GRANADOS;Excelente;Servidor
7306;8099;4;965;32725;GRANADOS;Critico;Computadora de Escritorio
7307;6603;3;724;8232;UDLAPARK;Regular;Laptop
7308;1725;0;0;187;UDLAPARK;Excelente;Computadora de Escritorio
7309;5882;1;34;13295;COLON;Regular;Laptop
7310;801;0;0;2668;UDLAPARK;Excelente;Proyector
7311;8316;6;1293;32231;UDLAPARK;Critico;Servidor
7312;3702;2;642;6666;UDLAPARK;Bueno;Laptop
7313;109;0;0;233;UDLAPARK;Excelente;Laptop
7314;4994;0;0;5726;COLON;Bueno;Computadora de Escritorio
7315;1897;0;0;896;UDLAPARK;Excelente;Computadora de Escritorio
7316;8125;6;1187;22469;UDLAPARK;Critico;Servidor
7317;1275;0;0;1628;UDLAPARK;Excelente;Computadora de Escritorio
7318;6498;2;651;14879;UDLAPARK;Regular;Servidor
7319;4782;0;0;2311;GRANADOS;Bueno;Computadora de Escritorio
